segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
2492,2,0.24952986146018957,29,29_amiga_mira mira_amigas_tenés hacer,0.1662119935188215,8.0,8_amante_mujer_marido_matrimonio,0.0833178679413681,Pedro Ruminot,2016,2010,5,5_mujeres_hombres_mujer_hombre,"Porque la verdad es que superser, es fácil ser fiel cuando uno es feo, es fácil. Si nadie te pesca, pues no hay ningún mérito, pues es como ser flaco en África,",0.08289412557745339
2965,2,0.1849149130463332,21,21_pam_pam pam_luna_tenis,0.101627786804871,30.0,30_maestro_foto_llené_comentar,0.0832871262414622,Fabrizio Copano,2017,2010,1,1_canción_pegado_música_luis,"Ahora, quiero darles un consejo: nunca alcen la mano en esa canción porque esa canción fue creada por carabineros para detectar a los consumidores. Se llevan pr",0.0183406605634088
233,2,0.2037141967867032,8,8_amante_mujer_marido_matrimonio,0.1204630164152145,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0832511803714887,Lucho Navarro,1992,1990,8,8_amante_mujer_marido_matrimonio,"El tren francés es una es una pareja de recién casados que se casa la antigua, o sea, su primera noche va a ser su primera vez. Arcaico, eh, existía, ¿no? Bueno",0.0372118360437258
1610,2,0.1870862488351409,15,15_fome_show_oh oh_dichato,0.1039660532264774,18.0,18_ciudad_temuco_emocionante_buenas noches,0.0831201956086635,Dino Gordillo,2011,2010,7,7_avión_auto_micro_chofer,"Ay, un mortal lindo. Oye, ahora que los veo así amontonados, me acuerdo tiempo atrás se hizo un evento en el Estadio Nacional en Santiago y el artista no llegab",0.020845857617813893
602,2,0.2232691233210926,7,7_avión_auto_micro_chofer,0.1402148442286805,14.0,14_loro_carabineros_cartero_carabinero,0.0830542790924121,Óscar Gangas,1998,1990,7,7_avión_auto_micro_chofer,"Y cuando hablamos de esta cosa del humor, la gente quiere saber qué hay de actualidad. ¿Qué cosa hay de actualidad? Venía por la carretera yo, a estas carretera",0.057160565136268396
897,2,0.28712859107545896,14,14_loro_carabineros_cartero_carabinero,0.2042243612574439,26.0,26_pesos_banco_lucas_crisis,0.0829042298180151,Dino Gordillo,2000,2000,14,14_loro_carabineros_cartero_carabinero,"Chiste tierno. Como el tipo ese que era su sueño era cazar un oso, ¿ah? Juntó plata, se compró ametralladora, granada, bomba, todo. Y partió con un guía a cazar",0.1213201314394288
2320,2,0.16676333674830313,21,21_pam_pam pam_luna_tenis,0.0838936892754023,30.0,30_maestro_foto_llené_comentar,0.0828696474729008,Edo Caroe,2016,2010,21,21_pam_pam pam_luna_tenis,"Eh, sí. Y ojo con las pifias porque estos tipos son capaces de ponerle un impuesto a la pifia y nos cagan de nuevo.",0.0010240418025014991
3876,2,0.2509540936871389,6,6_hijos_guagua_hija_mamá,0.1681390843252554,23.0,23_tac_tac tac_hijos_papá,0.0828150093618835,Luis Slimming,2024,2020,6,6_hijos_guagua_hija_mamá,"Amiga y amigos, ¿a qué edad es una buena edad para hablar de sexo con los niños? Con los niños de uno sí, pues no te vayas a poner a hablar de sexo con niños en",0.0853240749633719
974,2,0.1814756769302996,29,29_amiga_mira mira_amigas_tenés hacer,0.0988269512907231,8.0,8_amante_mujer_marido_matrimonio,0.0826487256395765,Arturo Ruiz-Tagle,2002,2000,8,8_amante_mujer_marido_matrimonio,Y una vez estuve enamorado. Fui feliz. Tuve una mujer con la cual teníamos los mismos gustos. Me dejó por lo mismo. Le gustaba a las mujeres.,0.0161782256511466
3747,2,0.170086726899459,16,16_cielo_pi_san pedro_pérez,0.0874935476035562,13.0,13_almas_tele_casting_martín,0.0825931792959028,Fabrizio Copano,2023,2020,1,1_canción_pegado_música_luis,"¿Es es Repe o es nepe? Siempre me equivoco. Como que lo digo, eh... las las dos sirven, las dos sirven. ¿Sabés qué? Es gracioso porque todos estos días he estad",0.004900368307653391
2452,2,0.1672766065134286,29,29_amiga_mira mira_amigas_tenés hacer,0.0847538482347105,8.0,8_amante_mujer_marido_matrimonio,0.0825227582787181,Natalia Valdebenito,2016,2010,5,5_mujeres_hombres_mujer_hombre,"Y resulta que las peleas son distintas. Por ejemplo, pelea entre hombres, pura amenaza: «Eh, ¿qué, huevón? Ven para acá, y luego saca la chucha», y uno al lado ",0.002231089955992388
3834,2,0.39448485397714284,19,19_colegio_profe_profesor_profesora,0.311967878228028,23.0,23_tac_tac tac_hijos_papá,0.0825169757491148,Luis Slimming,2024,2020,19,19_colegio_profe_profesor_profesora,"No, y antes de ser guionista fui profe. Sí, ¿hay profe esta noche? ¿Dónde están los profes que entran a trabajar en 2 días? ¿Dónde están los profes de matemátic",0.2294509024789132
716,2,0.1946129940849847,6,6_hijos_guagua_hija_mamá,0.1121573458788103,23.0,23_tac_tac tac_hijos_papá,0.0824556482061744,Sandy,1999,1990,6,6_hijos_guagua_hija_mamá,"La señorita galleguita le dijo a la madre: «Mamá, estoy embarazada». «Hija, ¿estás segura que es tuyo?».",0.02970169767263589
1602,2,0.16672188505318009,31,31_niño_cabro chico_cabro_chico,0.084301073320847,23.0,23_tac_tac tac_hijos_papá,0.0824208117323331,Dino Gordillo,2011,2010,6,6_hijos_guagua_hija_mamá,"Porque así están los jóvenes hoy en día, porque los cabros mandan en la casa. ¿O algunos de los papás que están acá esta noche han comido en su casa lo que uste",0.0018802615885139123
33,2,0.1842951972397231,18,18_ciudad_temuco_emocionante_buenas noches,0.1019987254916048,15.0,15_fome_show_oh oh_dichato,0.0822964717481183,Hugo Goodman,1974,1970,21,21_pam_pam pam_luna_tenis,"Hablando de los Estados Unidos, me estaba acordando que el presidente Richard Nixon estuvo hace 2 años atrás allá en la China comunista. Eh, ahora lo quieren ma",0.019702253743486497
150,2,0.2230756203652472,7,7_avión_auto_micro_chofer,0.1407971157759708,14.0,14_loro_carabineros_cartero_carabinero,0.0822785045892764,Palta Meléndez,1991,1990,7,7_avión_auto_micro_chofer,"Oye, ese carabinero que está dirigiendo el tránsito está en la calle Ahumada, ¿cómo será el smog que la calle ya está ahumada?",0.058518611186694394
3449,2,0.2078133183105263,14,14_loro_carabineros_cartero_carabinero,0.1256207536028917,26.0,26_pesos_banco_lucas_crisis,0.0821925647076346,Fusión Humor,2020,2020,14,14_loro_carabineros_cartero_carabinero,"Oye, Cebolla, quiero que tú me cuentes qué estabas haciendo cuando ocurrió el estallido social. Andaba de compras. A ver, ¿cómo es eso? Me andaba comprando un p",0.04342818889525711
1171,2,0.27751132872586026,7,7_avión_auto_micro_chofer,0.1953879863801184,14.0,14_loro_carabineros_cartero_carabinero,0.0821233423457419,Paulo Iglesias,2005,2000,7,7_avión_auto_micro_chofer,"No, y hoy en día ustedes han visto que si los celulares son divertidos, quiero hablar del tránsito en nuestro país. El tránsito es un circo en nuestro país. Si ",0.1132646440343765
1233,2,0.1673518427607843,23,23_tac_tac tac_hijos_papá,0.0853248219156918,6.0,6_hijos_guagua_hija_mamá,0.0820270208450925,Coco Legrand,2006,2000,6,6_hijos_guagua_hija_mamá,"O tenías un hijo, huevón. Y yo cuento con los dos beneficios, fíjate. Bueno, nadie tiene la vida completa y me salió un hijo, huevón. Tres veces se ha cambiado ",0.0032978010705992933
1414,2,0.1655338584868986,5,5_mujeres_hombres_mujer_hombre,0.0835795100137132,27.0,27_espejo_hermana_bonita_ropa,0.0819543484731854,Palta Meléndez,2007,2000,27,27_espejo_hermana_bonita_ropa,Bajo mi gobierno como primer damo ninguna tendrá que someterse al suplicio de depilarse. Podrán dejarse crecer los cañones en la medida que no se tropiecen con ,0.001625161540527803
4067,2,0.2063561969560865,8,8_amante_mujer_marido_matrimonio,0.1249157447845224,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0814404521715641,Edo Caroe,2025,2020,3,3_presidente_checho_piñera_chile,"Nosotros estamos en esa segunda etapa, estamos probando nuevas cosas. Nuevos juguetes, nuevas posiciones, nuevos sonidos. Sonidos que no necesariamente son gemi",0.043475292612958294
4059,2,0.21507288634170768,6,6_hijos_guagua_hija_mamá,0.1336392934727281,23.0,23_tac_tac tac_hijos_papá,0.0814335928689796,Edo Caroe,2025,2020,6,6_hijos_guagua_hija_mamá,"Principalmente no quiero tener más hijos porque es difícil. Es muy difícil. Por ejemplo, Fernanda, mi hija, cuando tenía 17 años, me quería contar muchas cosas ",0.0522057006037485
2312,2,0.1865555509697207,5,5_mujeres_hombres_mujer_hombre,0.1052311770621625,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0813243739075582,Edo Caroe,2016,2010,8,8_amante_mujer_marido_matrimonio,"No. Lo que pasa que mi mujer es pésima manejando. Mi mujer maneja muy mal. Siempre nos llegan partes a la casa. Ayer, por ejemplo, nos llegó un brazo.",0.023906803154604306
3121,2,0.36048882566203255,8,8_amante_mujer_marido_matrimonio,0.2793715588172452,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0811172668447874,Alison Mandel,2018,2010,8,8_amante_mujer_marido_matrimonio,"Y mi matrimonio es superbonito. ¿Sabéis que yo, de verdad, eh, nada que decir? Me acuerdo que cuando recién empezamos, ¿viste? Cuando uno recién empieza con su ",0.19825429197245778
4114,2,0.2138682844924904,7,7_avión_auto_micro_chofer,0.1328130848880815,14.0,14_loro_carabineros_cartero_carabinero,0.0810551996044089,Juan Pablo López,2025,2020,7,7_avión_auto_micro_chofer,"Me carga ir a cargar combustible y que sea autoservicio, loco. Me carga eso. Tenés que bajarte, bueno, arriesgando la vida. Pescar la manguera, enchufarla, auto",0.05175788528367259
3227,2,0.2263000680706711,30,30_maestro_foto_llené_comentar,0.1453136179610216,21.0,21_pam_pam pam_luna_tenis,0.0809864501096495,Felipe Avello,2019,2010,23,23_tac_tac tac_hijos_papá,"A mí me gusta meterme a Instagram porque puedo insultar a los famosos. ¿Hagamos eso? Pero con famosos famosos, yo insulto a los famosos. Al Dalai Lama. Sí, Dona",0.0643271678513721
428,2,0.1763315079720367,8,8_amante_mujer_marido_matrimonio,0.0953596613457702,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0809718466262665,Los Indolatinos,1996,1990,11,11_jorge_cama_dormir_pa,"«La señora le dice al marido: «Jorge, tengo que decirte algo, pero no te vayas a enojar». «Dime no más, po». «El hijo que estoy esperando yo, no es tuyo, es del",0.014387814719503705
3824,2,0.19093252780580522,23,23_tac_tac tac_hijos_papá,0.1099744419500941,31.0,31_niño_cabro chico_cabro_chico,0.0809580858557111,Javiera Contador,2024,2020,6,6_hijos_guagua_hija_mamá,"Cuando paró, yo salí corriendo, salí corriendo, pero ahí caché la frase cuando dice cuando el alma se te va del cuerpo, porque yo salí corriendo, pero mi cuerpo",0.02901635609438301
1791,2,0.25069657833086056,8,8_amante_mujer_marido_matrimonio,0.1697454631110082,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0809511152198524,Hermógenes Conache,2013,2010,8,8_amante_mujer_marido_matrimonio,"Yo soy casado varias veces, tengo más anillos que los Juegos Olímpicos. En serio.",0.08879434789115578
681,2,0.1764959508524777,26,26_pesos_banco_lucas_crisis,0.0957621936681947,14.0,14_loro_carabineros_cartero_carabinero,0.080733757184283,Los Indolatinos,1999,1990,14,14_loro_carabineros_cartero_carabinero,"Oye, conversando ese amigo y uno le dice al otro, ""No sabe tanto porque es la población."" Unos locos se robaron 5000 frascos de Viagra. No digáis, la policía lo",0.015028436483911708
3346,2,0.2073824334957754,8,8_amante_mujer_marido_matrimonio,0.1266751804151556,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0807072530806198,Javiera Contador,2020,2020,5,5_mujeres_hombres_mujer_hombre,"Porque uno llega a sus límites, hay que estar. Y uno dice, ""Eso yo no lo voy a repetir de mi ama, mi ama no hacía eso con mi hermano."" Cuando peleábamos mucho, ",0.04596792733453581
613,2,0.16374549381590592,2,2_chileno_chile_chilenos_argentino,0.0831770012972613,18.0,18_ciudad_temuco_emocionante_buenas noches,0.0805684925186446,Sarah Sanders,1998,1990,2,2_chileno_chile_chilenos_argentino,"Hola, todos, buenas noches. Estoy encantada de estar en Chile de nuevo. Me encanta Chile; siempre que vengo a Chile me siento en confianza, porque ¿ustedes sabe",0.0026085087786166944
2544,2,0.23062299834448402,29,29_amiga_mira mira_amigas_tenés hacer,0.1500559582080708,5.0,5_mujeres_hombres_mujer_hombre,0.0805670401364132,Los Locos del Humor,2016,2010,23,23_tac_tac tac_hijos_papá,"Te digo al tiro, a mí me gustan las chicas. ¿Te gustan las chicas? Sí, porque las grandes me parten.",0.0694889180716576
2398,2,0.240149798938825,8,8_amante_mujer_marido_matrimonio,0.1597047041268353,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0804450948119897,Rodrigo González,2016,2010,8,8_amante_mujer_marido_matrimonio,"Yo era muy feliz con mis amigos, carreteaba, chupaba, la pasaba bien, asado, fútbol, pero me di cuenta un día que no se puede ser feliz toda la vida. Me casé. M",0.07925960931484559
3116,2,0.3910066256905212,29,29_amiga_mira mira_amigas_tenés hacer,0.3105925512189765,8.0,8_amante_mujer_marido_matrimonio,0.0804140744715447,Alison Mandel,2018,2010,0,0_perro_perrito_mono_gallo,"Y estáis en eso cuando llega su mejor amigo, que es tu peor enemigo. Y te dice: «No, no, no seas así. Vos como soy, Alison, te lo querés llevar. No, vos no seas",0.2301784767474318
130,2,0.1626433930757471,16,16_cielo_pi_san pedro_pérez,0.0823260450594623,13.0,13_almas_tele_casting_martín,0.0803173480162848,Pujillay,1990,1990,7,7_avión_auto_micro_chofer,"El otro día se lanza un tipo en paracaídas y para que sea chiste obviamente no se le abre el paracaídas, va rajado para abajo a cualquier tipo como a 400 km/h y",0.002008697043177493
2757,2,0.17952466143133539,8,8_amante_mujer_marido_matrimonio,0.0993861418734383,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0801385195578971,"Carlos ""El Mono"" Sánchez",2017,2010,8,8_amante_mujer_marido_matrimonio,"Por eso, señoras presentes, este secreto lo traigo con todo el gusto del mundo. Si quieren saber si su marido tiene amante, el secreto está en vestirlo. Vístalo",0.01924762231554121
2718,2,0.27773657190982204,5,5_mujeres_hombres_mujer_hombre,0.1976977612533271,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0800388106564949,"Daniela ""Chiqui"" Aguayo",2017,2010,11,11_jorge_cama_dormir_pa,"Bueno, miren, yo efectivamente las mujeres maduramos antes, porque nosotras ¿hace cuánto dejamos de jugar a las Barbies? Hace rato. Por ejemplo, una no se va el",0.1176589505968322
2198,2,0.26596464043715684,5,5_mujeres_hombres_mujer_hombre,0.1859493414451809,29.0,29_amiga_mira mira_amigas_tenés hacer,0.0800152989919759,León Murillo,2015,2010,8,8_amante_mujer_marido_matrimonio,"Hasta En el lenguaje somos distintos, hombres y mujeres. Yo peleo siempre, discuto siempre con mi mujer, le digo, «Mi amor, gordita, ¿sabes qué? Me llamaron los",0.10593404245320501
3833,2,0.1659905523466732,15,15_fome_show_oh oh_dichato,0.0859788107183052,18.0,18_ciudad_temuco_emocionante_buenas noches,0.080011741628368,Luis Slimming,2024,2020,1,1_canción_pegado_música_luis,"No, oye, me presento mi nombre es Luis Esliming. Yo soy comediante y antes de ser comediante fui guionista. De hecho yo había venido ya acá a la Quinta Vergara ",0.005967069089937202
