segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
2653,28,28,0.1391267288736689,28,Juan Pablo López,2017,2010,0,Chilenidad,"Habiendo tanta necesidad en este país, las fuerzas armadas han gastado más de 12.000 millones de dólares en armamento el último año. ¿Me escucharon bien? 12.000 millones de dólares. Con esa plata mínimo me traigo los Transformers, conchetumadre. Imagínense, un F-16. Se pueden comprar dos aviones cisterna para combatir los incendios forestales. Con un tanque, mínimo se pueden comprar dos ambulancias totalmente equipadas. Y con un torpedo, imagínense... yo con un torpedo saqué mi carrera.",Presidencia,2
2655,0,0,1.0,0,Juan Pablo López,2017,2010,0,Chilenidad,"Tanto gasto en armamento, digo yo. Mientras hay gente viviendo en mediagua, en campamento. Imagínense, Techo para Chile. Nació hace más de 17 años y al día de hoy hay más campamentos que hace 17 años. Siguiendo la lógica de Techo, en 48 años más todos vamos a vivir en campamento.",Chilenidad,1
2658,20,20,1.0,20,Juan Pablo López,2017,2010,20,Boleros,"«¿Me estáis hueveando? Bueno, hagan las cosas como debieron haberse hecho desde un principio. Manden una profe de yoga».",Boleros,1
2659,0,0,0.3344428909972378,0,Juan Pablo López,2017,2010,0,Chilenidad,"Somos el único país en Sudamérica que está invirtiendo en armamento. Ningún país en Sudamérica está invirtiendo tanto en armamento. ¿Ustedes creen que Perú, Bolivia está invirtiendo en armamento? No. Imagínense Argentina, y esto lo leí. Argentina va a una guerra y tiene poder de fuego a lo más 2 horas. 2 horas. Después de eso no le quedan ni flechas ni buenos, nada, nada. Ni guatapique, ni medialuna, nada, nada. Ni turrones, nada, nada. Nada, nada, nada. Ni silicona, metacril, nada, nada, nada. Nada. Ni la pelota de Higuaín, nada, nada, nada. Nada, nada, nada, nada, nada. Claro. Claro. Claro. Mis chaquetas de cuero le quedan al Higuaín, ahí está la chaqueta de cuero. Claro. Un guardia de lechuga no estaría mejor armado que un soldado argentino.",Chilenidad,1
2659,28,28,0.1377118039796657,28,Juan Pablo López,2017,2010,0,Chilenidad,"Somos el único país en Sudamérica que está invirtiendo en armamento. Ningún país en Sudamérica está invirtiendo tanto en armamento. ¿Ustedes creen que Perú, Bolivia está invirtiendo en armamento? No. Imagínense Argentina, y esto lo leí. Argentina va a una guerra y tiene poder de fuego a lo más 2 horas. 2 horas. Después de eso no le quedan ni flechas ni buenos, nada, nada. Ni guatapique, ni medialuna, nada, nada. Ni turrones, nada, nada. Nada, nada, nada. Ni silicona, metacril, nada, nada, nada. Nada. Ni la pelota de Higuaín, nada, nada, nada. Nada, nada, nada, nada, nada. Claro. Claro. Claro. Mis chaquetas de cuero le quedan al Higuaín, ahí está la chaqueta de cuero. Claro. Un guardia de lechuga no estaría mejor armado que un soldado argentino.",Presidencia,2
2661,0,0,1.0,0,Juan Pablo López,2017,2010,0,Chilenidad,"Además que no tenemos la expertise porque no somos Estados Unidos, no tenemos el conocimiento, la expertise. En Estados Unidos nacen comando. En China nacen karateka. En Japón nacen sushi. En Haití nació el WhatsApp. Aquí en Chile nacemos mamones. El hombre chileno es mamón. Veo que ningún huevón se defiende. ¿O ustedes creen que ese joven que está en la Escuela Militar, esa huevada espinilluda con cara de pajero? ¿Ustedes creen que la mamá los va a dejar ir a una guerra por sobre el cadáver de la vieja?",Chilenidad,1
2665,0,0,0.1957857745443831,0,Juan Pablo López,2017,2010,0,Chilenidad,"Bueno, los gringos entran en la fuerza armada y los compadres no salen más, no salen más. Le dan un día libre, ¿qué hacen? Se van a chupar a los bares. Dicen quién se come la mejor mina, gallito, quién se toma el pitcher más rápido, quién mea más lejos. Esas huevadas son de hombres. En cambio, el soldado chileno sale libre y el weón se va donde la mamá. Con el bolsito con ropa sucia. ¿Y qué hace el sábado el soldado chileno? ¿Qué hace el sábado? ¿Se levanta a cortar leña? No. Le llevan desayunito a la cama. «¿Ve que está cansado? Tanto lustrarse las botas el saco de hueá».",Chilenidad,1
2665,28,28,0.1140892705280019,28,Juan Pablo López,2017,2010,0,Chilenidad,"Bueno, los gringos entran en la fuerza armada y los compadres no salen más, no salen más. Le dan un día libre, ¿qué hacen? Se van a chupar a los bares. Dicen quién se come la mejor mina, gallito, quién se toma el pitcher más rápido, quién mea más lejos. Esas huevadas son de hombres. En cambio, el soldado chileno sale libre y el weón se va donde la mamá. Con el bolsito con ropa sucia. ¿Y qué hace el sábado el soldado chileno? ¿Qué hace el sábado? ¿Se levanta a cortar leña? No. Le llevan desayunito a la cama. «¿Ve que está cansado? Tanto lustrarse las botas el saco de hueá».",Presidencia,2
2666,4,4,1.0,4,Juan Pablo López,2017,2010,4,Huevones,"Ahí está toda la semana. Paraban, paraban, paraban. Y el huevón pierde el paso. Lo único que tenía que hacer en el día, no perder el paso y el huevón pierde el paso. Tiene que hacer tres cosas en el día importantes: estirar bien la cama, lustrarse los zapatos y no perder el paso. El huevón pierde el paso. 12.000 millones de dólares de inversión y el huevón pierde el paso. Y hay una huevada bien maraca que hacen para recuperar el paso, han cachado que van paraban, paraban... Qué huevada más maraca esa. Yo veo un milico haciendo eso, lo doy de baja al huevón. Y como que se mandan un Pantera Rosa así.",Huevones,1
2667,0,0,0.1851876866385936,0,Juan Pablo López,2017,2010,0,Chilenidad,"¿Y qué hace el domingo el soldado chileno? ¿Qué hace el domingo? ¿Se levanta a limpiar las canaletas? No. No ve que tiene depresión. ¿Cómo tiene que volver a la escuela? No, si estamos cagados, si en este país no hay hombres de verdad. Ningún huevón se defiende. Si ni más lejos, mírenme a mí. Reservista de guerra, hipertenso, con soplo al corazón. No puedo pasar rabias. Hijo único de madre soltera, alérgico, me da alergia a la primavera, el plátano oriental, no puedo combatir en primavera, no, no puedo, alto el fuego para tomarme la clorfenamina. Gracias. Permiso, mi capitán, para hacerme el puff. Con todos esos antecedentes me tendrían confianza para defender el país.",Chilenidad,1
2667,28,28,0.117080145440556,28,Juan Pablo López,2017,2010,0,Chilenidad,"¿Y qué hace el domingo el soldado chileno? ¿Qué hace el domingo? ¿Se levanta a limpiar las canaletas? No. No ve que tiene depresión. ¿Cómo tiene que volver a la escuela? No, si estamos cagados, si en este país no hay hombres de verdad. Ningún huevón se defiende. Si ni más lejos, mírenme a mí. Reservista de guerra, hipertenso, con soplo al corazón. No puedo pasar rabias. Hijo único de madre soltera, alérgico, me da alergia a la primavera, el plátano oriental, no puedo combatir en primavera, no, no puedo, alto el fuego para tomarme la clorfenamina. Gracias. Permiso, mi capitán, para hacerme el puff. Con todos esos antecedentes me tendrían confianza para defender el país.",Presidencia,2
2668,11,11,0.0891111704831433,11,Juan Pablo López,2017,2010,0,Chilenidad,"Bueno, a mí me torturan con polen y cago. Hombre, me toman prisionero en un campo de concentración, yo suelto a la pepa al tiro, concha de mi madre. Ahí está la ficha del casino, la factura, las boletas, en toda la huevada. La hago un mamón lo huevón, aquí está Chile. Aquí Aquí está Piñera. Pero no es mi culpa. A mí nadie me enseñó a ser rudo. Si yo cometí un error, el mayor castigo era era barrer el patio. Y a mí me encanta barrer. Y una huevada que me relaja. A mí hay dos cosas que me relajan, ver mano al fuego y barrer. Además que no imagino a Rambo barriendo el patio como castigo. Aquí está la pala, ¿dónde está la pala? Los palos. Me sale como las pelotas, lo sé. Los palos.",Dinero,1
2669,28,28,0.18496250110526,28,Juan Pablo López,2017,2010,28,Presidencia,"Yo no sé si ustedes recuerdan en la época de Lagos presidente... Sí, ya hablamos de los abuelitos que deberían estar jubilados. Con una jubilación digna. Por lo menos Lagos ya tiene la jubilación, solamente le falta descansar al viejo. Yo no sé si ustedes recuerdan cuando Lagos, cuando Estados Unidos solicitó a Chile soldados para enviarlos a Irak. Y Lagos le dijo que no. ¿En qué mierda habrá estado pensando? Imagínense hubiese tenido que ir yo a Irak con Checho Hirane. Y yo me pierdo en Irak. Bueno, yo me pierdo en el metro iquiqueño. ¿Ustedes creen que los gringos me hubieran ido a buscar? Onda misión «Rescatando al soldado López». Nica, el propio Checho Hirane hubiese dicho: «Debe estar bien ese huevón. Salgamos a buscar mañana, total las malas noticias son las primeras que se saben». Con compadres así no se puede ir a una guerra, pues, huevón.",Presidencia,1
2670,29,29,0.1281861482171358,29,Juan Pablo López,2017,2010,29,Personajes,"Hagamos cuenta que Checho Hirane me dice: «López, voy al frente, cúbreme». Sí, dale, Checho, dale. Dale nomás, Checho, dale, dale, dale. Checho, cuidado. Checho, agáchate, Checho. Checho, arranca, Checho. A la izquierda, Checho, a la izquierda. Yo sé que te cuesta, pero a la izquierda, Checho, a la izquierda. Checho, cuidado. Oh, Checho de mierda. Checho de mierda, la puta madre, Checho. En cambio los gringos, los gringos entran por el honor, pues son héroes, son patriotas, salvan el mundo, o son capaces de destriparse por la bandera, por honrar lo que les pertenece, y si no les pertenece mucho más todavía. En cambio yo veo así, veo que están matando un huemul, me da la misma güeá.",Personajes,1
2673,13,13,0.1266630291726061,13,Juan Pablo López,2017,2010,13,Desvaríos,"En cambio, ¿qué haría yo si Checho Irán cada día en combate? O sea, punto uno, yo no puedo ver sangre. No, me desmayo. Hagamos cuenta que voy con Checho Irán en la selva. Sonido de selva. Ah. Ah. Nunca me ha salido esta Es un es un mono, por si acaso",Desvaríos,1
2674,13,13,0.1020095518034234,13,Juan Pablo López,2017,2010,13,Desvaríos,"En cambio, ¿qué haría yo si Checho Hirane cae en combate? O sea, punto uno, yo no puedo ver sangre. No, me desmayo. Hagamos cuenta que voy con Checho Hirane en la selva. Sonido de selva. Ah. Ah. Nunca me ha salido esta... Es un mono, por si acaso. Ah. A ver, ah. Ah. Ah. Ah. Y el Checho así: «Qué chucha esa huevada, López». El pato del banco que nos viene a cobrar, concha de tu madre. Vamos, voy con Checho en la selva. Checho, Checho, cuidado con la mina antipersonal, Checho. Estamos claros que ahora es la izquierda, ¿no? Checho, no juegues con eso, Checho, no eres chistoso, no eres chistoso, Checho. Checho, cuidado, Checho. Oh, Checho otra vez, pon la misma mierda. Siempre la misma huevada, Checho. Checho de mierda. Y yo que no puedo ver sangre tendría que ir así. Checho, ¿estás bien? Cuéntame algo. Había una vez un perrito que se llamaba Calcetín. No, Checho, un chiste no. Checho, si estás bien, mueve una pierna. Qué pesado este güey. Mueve la pierna que tienes pegada al cuerpo, Checho. Checho. Checho, lo siento mucho, Checho. Yo te quiero mucho, Checho, pero estáis perdiendo mucha sangre, Checho. Viene helicóptero de rescate, Checho; lo siento, Checho. ¿Tiene las hojas? Checho. Checho. Chao, Checho. La próxima parada no va a ser lo mismo sin...",Desvaríos,1
2675,33,33,1.0,33,Juan Pablo López,2017,2010,33,Sueños,"¡Grande, San Antonio! Los sueños se cumplen, amigo mío, los sueños se cumplen. Yo cumplí varios sueños en mi vida. De hecho, me compré un departamento con el sueño de la casa propia. Me compré un departamento de 40 m² y ahora estoy pagando el Palacio Cousiño, pues, huevón. Pues me dejé llevar por el departamento piloto. Ahora entiendo por qué es piloto: porque con cueva entran dos huevones. Con esos colores tan modernos, con esos muebles tan modernos, todo calzaba de maravilla, pero cuando me tocó decorar el mío, ¡oh!, no me entraba ni el perchero, conchetumare. ¿Dónde meto el refrigerador? ¿Por el ascensor, huevón? Tirándolo con una soga por la escalera. Huevón, me tuve que ir a buscar remate de mueble a Quilicura. Me dijeron: «No, tiene que ir a esa tienda donde lo hace usted mismo». Y partí. ¿Dónde está el especialista? El especialista... ¿Dónde está el especialista? Andaba cagando el especialista. ¿Ah? Nunca los pilláis, compadre. Al armar un rumbro de cajas que dice «Hágalo usted mismo», cosa que después lo armái en tu casa, se desarman a la semana y te digan: «Usted lo hizo como la hueá». Cocina americana. Cocina americana... ¡Puta que son flacos los americanos! Todo chiquitito: el mesoncito, el refrigeradorcito, esa encimera eléctrica que no cacháis cuando calienta la huevada. Tenéis que tirarle un pollo a la huevada para saber cuando calienta. Tiráis un bistec salteado, la chispa llega hasta las cortinas del living comedor. Te pegáis una ducha, se empaña hasta el ojo mágico. Bueno, hasta los perros tienen que ser chiquititos. Para sacarlo a pasear te lo poníai ahí. Como que te poníai el fierro para ir a cagar e ibai ahí. Huevón, no sé, te sacáis una selfie, huevón, y ahí está todo el departamento, no hay más. No, está todo el departamento. Huevón, el plasma me llega aquí, po, huevón, aquí. Tengo que usar bloqueador si no la huevada me quema. Toda la noche la vecina calentona, dale, se escucha todo, dale que dale, dale que dale. Y cuando la buena acaba, acabamos todos. Es como un organismo comunitario.",Sueños,1
2676,0,0,1.0,0,Juan Pablo López,2017,2010,0,Chilenidad,"Gracias. Llevamos una vida llena de estrés ya del hecho de levantarte de tu cama, tenés que ir a sortear esa locomoción colectiva, todo el mundo enojado. Por ejemplo, en el mismo metro, acá vivir en Viña, yo creo como una bendición. En Santiago está la escoba con el metro, todo el mundo degenerado. Ya aparece las «50 estaciones de Grey». ¡Oh, la embarró!",Chilenidad,1
2677,0,0,0.0845822167679736,0,Juan Pablo López,2017,2010,10,Transporte,"El otro día un tipo en el metro Pedro de Valdivia, Pedro de Valdivia encara a golpes casi a otro diciéndole: «Oye, ya pues, huevón, me venís tocando el poto del metro a Aguiano». Habían pasado cuatro estaciones y el huevón recién viene a reclamar.",Chilenidad,1
2679,10,10,0.1927731576590226,10,Juan Pablo López,2017,2010,10,Transporte,"La escoba en el metro, la escoba, se han dado cuenta que cuando suena la chicharra de del cierre de puertas, ahí todo vale. No, todo vale, todo vale, te agarran, huevón, de de de la camisa, huevón, del paquete, codazo en el hocico, vieja corriendo por la escalera y cuando la vieja casa que se le va a cerrar la puerta al metro como que se manda un gozo. Como que va a traspasar la puerta la vieja. Y por último lanza el cabrochico lo usa como tope.",Transporte,1
2680,8,8,1.0,8,"Daniela ""Chiqui"" Aguayo",2017,2010,8,Festival,"Me he preparado tanto para estar a la altura de este festival. Más bien para estar a la altura de Carola de Moras, que eso me preocupaba bastante más.",Festival,1
2683,8,8,0.0801070813172895,8,"Daniela ""Chiqui"" Aguayo",2017,2010,3,Sexos,"El único problema que tiene es cómo uno le explica a las demás personas la cara de idiota que una está trayendo. Es una cosa que yo seguía por interno. Pero por lo menos a mí, al otro día de hacerme la depilación brasileña, me salió un pelo. Que no es nada de agradable porque, ¿qué pasa cuando te sale un pelo ahí en esa zona? Uno tiene que rascarse. Y no llegar y rascarse ahí, po. Yo he inventado cosas, por ejemplo, yo inventé el baile sin música. Yo voy en la calle y digo: «Ah, yo bailo». Aunque no haya música, yo bailo. Si ya es demasiada la picazón, hay que empezar a hacer cosas más prácticas, más directas, ¿cómo es rascarse el codo?",Festival,1
2685,18,18,1.0,18,"Daniela ""Chiqui"" Aguayo",2017,2010,18,Intimidad,"Yo cuando me fui de vacaciones con mi pololo, la primera vez tuve una idea brillante para variar. Dije, «No, voy a ir al baño como 4 días.» No, no voy a ir en baño, al baño en todas las vacaciones mejor. Pero con el cuarto día no aguantaba más, po. Entonces puse el despertador, alarma, le puse al celular 4 de la mañana, alarma de caca, alarma de caca. Me levanté yo, abrí las llaves, moví cosas. Yo digo, «¿Por qué las mujeres hacemos eso?» Es como que el hombre dijera, «A ver, terminamos. Descubrí que hacías caca.»",Intimidad,1
2687,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Pero llegó el momento en que él se arrodilló y me dijo, «¿Te querés casar conmigo?» Hoy el momento romántico. De hecho como que me me emociona haber escuchado sin bandera porque él me dedicó esa canción mientras me ponía el anillo. Me decía, «Entra en mi vida.» Yo le dije, «Bueno, hubiera preferido que entrara ahí en otro lado, pero bueno, ya que estáis entrando entremos por algún lado.»",Matrimonio,1
2688,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,Mientras me pedía matrimonio se me atravesó un pensamiento igual. El primer pensamiento que yo tuve fue: «Yo le digo que sí a este huevón y va a ser con la última persona que yo voy a tener sexo en toda mi vida».,Matrimonio,1
2689,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Dije, «Si nos vamos a casar, quiero casarme una huevada a toda raja. Quiero casarme en un castillo, 10 000 personas. Quiero llegar en la autovías aunque esté chocado.» Dije, «Yo me da los ¿Por qué se la voy a hacer a toda raja? No fue tan así. Porque terminamos casando en el salón evento de mi edificio. Estábamos un poco apretados. No llegué en el Autovidal. Y en este carrito que te cruza cuando está lloviendo, saludando llegué.»",Matrimonio,1
2692,5,5,0.3765947616690756,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Porque yo le voy a contar que yo, antes de casarme, pasaba por unos periodos de abstinencia que no se los doy a nadie. Porque una mujer caliente hace pura hueá. Iba ella caminando por la calle, iba tranquila, caliente pero tranquila. Y un mendigo me dijo: «Señorita, ¿me da algo para comer?». Yo no lo pensé dos veces y ¡pam!, me empeloté. Pero el huevón me miró y me dijo: «¿Sabes qué? Yo estaré muy cagado, pero no tengo por qué andar comiendo cosas podridas».",Matrimonio,1
2698,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Ahora que estamos más en confianza, yo les voy a contar que me cae bastante mejor el pene de mi marido que el huevón entero. Hubiera sido más honesto de mi parte cuando nos casamos, la señorita del registro civil hubiera hecho la pregunta un poquito más abajo, como a esta altura. «¿Se quiere casar con él?». «Sí, me quiero casar con usted, besito». Hubiera sido honestidad total.",Matrimonio,1
2699,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Oye, yo les quiero contar, no es por quebrarme, yo sé que hoy día hay harta mujer caliente, perdón, harta mujer romántica. No por quebrarme, pero quiero hablar un poco de mi marido porque yo tuve mucha suerte, tuve mucha suerte, me casé con un hombre absolutamente evolucionado, tan evolucionado que van a creer que yo le hablo y él me contesta inmediatamente. Yo lo mando al supermercado y él vuelve el mismo día.",Matrimonio,1
2700,5,5,1.0,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Y es un hombre romántico, es un hombre romántico. La otra vez me sorprendió y me dijo: «Estamos de aniversario». Y me dijo: «Chiqui, quiero regalarte algo que nos dure para toda la vida». «Ay, ¿qué será?», dije yo, «¿Qué será? Una joya quizás». No. Fuimos juntos y nos hicimos el rebaje definitivo. Incluso guardamos unos pelitos que teníamos, los guardamos en el velador para tenerlos de recuerdo, fue un momento bien romántico.",Matrimonio,1
2702,28,28,0.1422007613457798,28,"Daniela ""Chiqui"" Aguayo",2017,2010,9,Política,"Tiene un puro problema todo esto. Que yo no le puedo poner cualquier noticiero para que él se quede dormido porque es angustia. Yo no le puedo poner las noticias a Chilevisión. Es que es muy difícil el país donde vivimos ahí. Oyen los políticos, políticos corruptos, no hay plata para nada. Uy, la delincuencia, la cagó, el portonazo. Se la pongo mejor en Canal 13 porque ahí estamos bien. Prácticamente corrupción no hay. Nos sobra la plata. Hay que ver en qué gastarla, vamos viendo celular, excentricidades. No, pero mira, para que el huevón duerma tranquilo, se la dejo en Mega porque ahí están en vacaciones todo el año.",Presidencia,1
2702,0,0,0.0912189275535661,0,"Daniela ""Chiqui"" Aguayo",2017,2010,9,Política,"Tiene un puro problema todo esto. Que yo no le puedo poner cualquier noticiero para que él se quede dormido porque es angustia. Yo no le puedo poner las noticias a Chilevisión. Es que es muy difícil el país donde vivimos ahí. Oyen los políticos, políticos corruptos, no hay plata para nada. Uy, la delincuencia, la cagó, el portonazo. Se la pongo mejor en Canal 13 porque ahí estamos bien. Prácticamente corrupción no hay. Nos sobra la plata. Hay que ver en qué gastarla, vamos viendo celular, excentricidades. No, pero mira, para que el huevón duerma tranquilo, se la dejo en Mega porque ahí están en vacaciones todo el año.",Chilenidad,2
2703,5,5,0.255380210894673,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Miren, hasta aquí estar casada ha tenido bastante cosas positivas, pero hay una cosa que de vez en cuando me molesta mucho, que viene una vieja pesada, porque no le puedo decir otra manera y te dice, ""Oiga, y la guagua cuándo y la guagua cuándo."" Y me dan unas ganas de decirle, ""Tu funeral cuándo, vieja concha de tu Pero me lo reprimo.",Matrimonio,1
2709,34,34,1.0,34,"Daniela ""Chiqui"" Aguayo",2017,2010,34,Torpezas,"Y sigo cometiendo. Y sigo cometiendo. Y sigo cometiendo los mismos errores, una y otra vez, una y otra vez. La otra vez me fui a comprar zapatos y le creí a la vendedora de zapatos cuando me dijo: «Cómprate el zapato chiquitito, porque eso te va a dar». Ahí me quedé caminando como un año como chimpancé y el zapato nunca dio.",Torpezas,1
2713,0,0,0.2289400621843292,0,"Daniela ""Chiqui"" Aguayo",2017,2010,28,Presidencia,"¿Ustedes sabían, público de Viña del Mar, que los países tienen signo? Qué ignorancia. No, de verdad, ¿qué es lo que celebramos el 18 de septiembre? El cumpleaños de Chile, Chile es Virgo. ¿Se dan cuenta si la presidenta Bachelet tuviera esta información? El país sería otro.",Chilenidad,1
2713,28,28,0.1197178503188309,28,"Daniela ""Chiqui"" Aguayo",2017,2010,28,Presidencia,"¿Ustedes sabían, público de Viña del Mar, que los países tienen signo? Qué ignorancia. No, de verdad, ¿qué es lo que celebramos el 18 de septiembre? El cumpleaños de Chile, Chile es Virgo. ¿Se dan cuenta si la presidenta Bachelet tuviera esta información? El país sería otro.",Presidencia,2
2714,28,28,1.0,28,"Daniela ""Chiqui"" Aguayo",2017,2010,28,Presidencia,"de viña del mar, que los países tienen signo que ignorancia. No, de verdad, ¿qué es lo que celebramos el 18 de septiembre? El cumpleaños de Chile, Chile es Virgo. ¿Se dan cuenta la presidenta Bachelet tuviera esta información? El país sería otro. ¿Qué es Chile? ¿Qué es Chile? Miren, yo también estoy descontenta con la wea también, po. Yo pienso y tengo toda mi fe y mis fichas puestas que para las próximas elecciones de presidente se postule Pedro Angel. Sería todo mucho más concreto. De verdad, sería todo mucho más concreto. Por ejemplo, uno no tiene plata, le mete un poquito de alfalfa a la billetera. simple y concreto. No como esas reformas huevonas que no llegan nunca nada. Yo le doy un día, un día a Pedro Engín y le presidente. Y en un día diría, «Dejen de gastar plata en la FP. Se lo están cagando.» Sí, vos, se huevucacha. Diría, «De ahora en adelante van a empezar a juntar un ajo mensual. Cuidado con las lagunas. Un ajo mensual. Porque si uno no tiene plata cuando es viejo, tiene mucho ajo que es muy bueno para la abundancia. ¿Se dan cuenta un huevón qué piensa?»",Presidencia,1
2715,9,9,1.0,9,"Daniela ""Chiqui"" Aguayo",2017,2010,9,Política,"Miren, la verdad yo les voy a contar que yo me siento le creo mucho más al horóscopo que a la política. Yo todo lo que tiene que ver con política me siento estafada. Pensemos en las últimas elecciones de presidente Puta me huevones. En las últimas En las últimas elecciones de alcalde Todos quedamos votando en cualquier parte, nadie votaba en su comuna y eso no puede ser, uno tiene que votar en la comuna de uno, porque si no es como que fuera como que uno vivía con el marido digo, que te atiende la raja y uno va y en agradecimiento se la chupa al vecino. No. Uno tiene que votar en la comuna donde uno vive. Sí, vos si yo analizo, vos, yo analizo. Si quieren hablar hueá aquí. Analizo la hueá, analizo, vos.",Política,1
2722,26,26,0.081225908400311,26,"Daniela ""Chiqui"" Aguayo",2017,2010,14,Redes,"Oye, ¿saben qué? El primer huevón que no me contestó el celular fue mi papá. Sí, de verdad. El primer hombre que no me contestó el celular fue mi papá y me traumó. Yo pienso, ¿qué diría Freud de todo esto? Si no sabemos si el huevón conoce el celular, ¿qué va a decir?",Granja,1
2723,1,1,0.0834694516651722,1,"Daniela ""Chiqui"" Aguayo",2017,2010,1,Familia,"Miren, ahora que nos conocemos más y ahora sí que me voy a poner a hablar una intimidad, por favor, que no salga de acá. A mí me va a costar armar una familia. Yo lo sé, porque yo vengo de una familia disfuncional levemente ordinaria. No, le digo levemente porque les tengo cariño, realmente. Yo una pura vez le presenté un pololo a mi papá, una pura vez, porque en el mismo momento que le dio la mano, se lo presenté, ahí mismo el huevón lo asaltó. Nunca más llevo un pololo para la casa.",Familia,1
2725,1,1,1.0,1,"Daniela ""Chiqui"" Aguayo",2017,2010,1,Familia,"yo les voy a contar. Que yo, mis papás me hacían un poco de bullying cuando yo era chica, porque yo no hablaba muy bien. Bueno, ahora tampoco, pero no no podía pronunciar algunas cosas. Por ejemplo, no podía decir las olas del mar y decía, «Las bolas»",Familia,1
2728,34,34,1.0,34,"Daniela ""Chiqui"" Aguayo",2017,2010,34,Torpezas,"Y lo que fue muy decepcionante es cuando descubrí que me mentían. Porque una vez fuimos de paseo a la playa, a la playa, mira, a la piscina fuimos. Era un poco flight de la piscina y descubrí que me mentían porque le dije, ""Mamá, me voy a ir a bañar."" Y me dijo, ""Cuidado, chiqui, no te vayas a hacer pipí en la piscina porque te puede salir una uriola roja."" Bueno, pero efectivamente con la piscina de fly te me metí y había un huevón que se estaba huevón se le empezó a poner todo aquí rojo. Yo dije, ""Es verdad, este huevón se está meando. Salvadavidas, salvadavidas, el huevón se está meando."" Y no, pues lo habían apuñalado en la piscina. Eso es lo que pasaba. Así que no les creí nunca más.",Torpezas,1
2730,1,1,0.0804534026842864,1,"Daniela ""Chiqui"" Aguayo",2017,2010,1,Familia,"Pero la ella la que odio odio odio odio es cuando dicen, ""Oye, ¿qué haces de una mujer curada?"" O sea, una mujer curada feo, pero un hombre bonito. Yo por suerte, gracias a Dios, tengo una familia adelantada a los tiempos. Todas las mujeres en familia cura. Todas, mi mamá seca va al copete. De hecho, no la hay en enfocar ahora porque está acá y ya algo de él ha pasado, está chupando la señora. Mi hermana seca va la biscola, seca. Y mi abuela, por ejemplo, me esperaba al jardín infantil, yo llegaba y me decía, ""¿Cómo te fue en el jardín infantil?"" Y yo decía, ""Bien, abuelita, carita feliz."" Me decía, ""Vamos, cortito de whisky."" Chiquitita era yo.",Familia,1
2735,5,5,0.2591293784856013,5,"Daniela ""Chiqui"" Aguayo",2017,2010,5,Matrimonio,"Algo más cercano. Miren, a mi marido tampoco le gustaban las películas románticas, pero yo me aburrí y le dije: «Mira, ¿vas a ver una película romántica? ¿Te guste o no?». Lo agarré, le senté y dice: «Mira la película romántica. Porque es una clase de romanticismo para ti. Mira, mira cómo él la mira a ella. Mira las cosas que le dice, las cosas que le regala. ¿Aprendiste?». Ah. Llegamos a la casa. Él puso una porno. Y me dijo: «Mira cómo la chupa ella».",Matrimonio,1
2736,33,33,1.0,33,"Daniela ""Chiqui"" Aguayo",2017,2010,33,Sueños,"Oye, yo ahora ya le voy a transparentar ciertas cosas, porque yo estaba bien nerviosa, es cierto, tuve unas pesadillas, me imaginaba desnudo al lado Carolina de Moras, me lo soñé, pero todo un sueño no premonitorio, un sueño que se repetía, se repetía, se repetía, se repetía. Varias veces. Por ejemplo, soñaba que me elegían Reina de Viña. No entiendo la risa. Bueno, me urgí con eso y decía: «Imagínate tirarte el piscinazo donde se tiró Pampita, la Tonka, toma». Dice: «¿Qué huevada voy a hacer yo ahí?». Dije: «No quiero desteñir». Y me pasé el rollo y dije: «Me voy a probar igual el bikini antes de irme a Viña». Me lo probé, me miré al espejo, fue fuerte la imagen. Y dije: «Oye, pero al bikini le salieron pelos». Ah, no son del bikini, son míos.",Sueños,1
