segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
2216,7,7,0.537199533588483,7,Los Locos del Humor,2014,2010,7,7_vieja_suegra_abuela_abuelita,"No hay a tomar agua. ¿Cómo está, abuelita? ¿Cómo está, abuelita? ¿Cómo está, abuelita? ¿Cómo está, abuelita? ¿Cómo le grité? ¿Por qué en la mañana se murió, güey? No, se va a morir. Ah, no, está viva. Está viva, bien, mamita. Oye, ¿en qué tenemos un chistecito en tu casa? Un chistecito. Pero pero es un chistecito sano, yo creo, ¿no? ¿Uno sanito? Uno sanito. Llega a comprar a la casa. Y le dice ¿Cómo? Sin censura. ¿Ah? A ver, vamos a ver el tiro. Señor alcaldesa, ¿qué dice usted? ¿Sin censura? Sin censura, vamos a ver. Bien, vamos nomás. Entonces voy a contar el más sano. El más sano que tengáis. Están dos vaginas conversando. pero así no. Ya, ya, ya, ya, ya. La alcaldesa dio permiso. Pero así no. Y una le dice a la otra con cara de vagina así. No, pero por lo guío. La que me ve a mí dice, ""Oye."" Oye, ¿tú eres virgen? Ah. Mira, está bien llegar a",7_vieja_suegra_abuela_abuelita,1
2219,18,18,1.0,18,Los Locos del Humor,2014,2010,18,18_doctor_farmacia_examen_consulta,"o por el tratamiento. Cuando van al oftalmólogo es por el orto. Ya, pues. Oftalmólogo. Llega la dama al ginecólogo y le dice: ""Doctor, vengo por el tratamiento"". Chicas, ¿ustedes conocen la camilla del ginecólogo? Ahí, ahí, así. Sí, sí. ¿Cierto? Sí, sí. Pero ahí no no no no no. Pero si vos me tomo. Ya, ya, bueno. Llega la doctora a estar en la posición, doctor se pone los guantes y procede con el tacto. Me llegó a dolir, güey. Justo cuando está en el tacto lo llaman por teléfono. Espera un poquito. Aló. ¿Quieres venir a la consulta? Ningún problema, ¿dónde estás? Puente Alto. Sí, tomas la H12. Sí, esa hace un zig-zag. Ah, vienes por el otro lado, espérate que me perdí, deja ubicarme. ¡Ah! Ya me ubiqué. Sí, zig-zag. Pasa por la rotonda, edificio 1004 28, sexto piso. Arriba. Ningún problema",18_doctor_farmacia_examen_consulta,1
2220,12,12,0.1954371334655084,12,Los Locos del Humor,2014,2010,12,12_perro_perrito_selva_lobo,"te espero acá. Disculpa, señorita, ¿dónde iba? No sé, huevón, yo acabé en la rotonda. Venía un conejo. Un conejo. No, eh, no me jalo eso. Está el mono fumando los cobollos en la polmera. Un mono. Un mono. Ya. Un Un mono. Un cobollo que le había salido un macaco Colombia. Y el mono fumaba así. Y fumado. Y no se le aparece la lagartija. Queda mirando al mono y dice, ""¿Qué te estás haciendo, mono?"" Allí fumando unos cogollos que me hace con macaco Colombia, está en terrible bueno, estoy terrible volado. Y la lagartija le dice, ""¿Por qué no me regaláis una fumadita?"" ""Vacán para la lagartija."" Y se pone a fumar marihuana, mono, con la lagartija. Y la lagartija Y de repente la la la Y la la la ¿Qué terrible seca? Pero anda arriba a tomar agua. Mientras yo preparo sopito. Va campo, se baja la lagartija, se va a tomar agua en el río y no se la parece cocodrilo. No, cocodrilo, no me voy a comer, ¿cómo te va a comerte la lagartija si somos de la misma especie, huevón? Oye, la lagartija, ¿y por qué tenés los ojos tan rojos? Luego que estamos en la palmera fumando unos coyolos con el mono y están terrible, bueno, estamos terrible de bolado. Yo al cocodrilo dije, ""¿Y vos qué es que loco me dejarle una fumada?"" De más poco cocodrilo si cuando el mono viene a tomar agua arriba, bueno, te lo comés, po, weón. ¿Ya dónde está? Ahí en la palmera. Ya. Y empieza a escalar la palmera el cocodrilo. Y el mono está travesado con los sopitos. Y el mono queda mirando al cocodrilo y dice, ""Lagartija, tomate cualquier agua."" Ahí, ahí. Chiquillo. Gracias, chiquillo. Gracias, Muchas gracias, gracias, hermano. chiquillo gracias Y con el aplauso y las risas de la quinta Vergara se despiden de Villa del Mar. Los locos, los relocos del humor, los reyes del humor rápido, lo hemos",12_perro_perrito_selva_lobo,1
2226,4,4,1.0,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Pero nos quieren en todos lados, che. Acá donde más nos quieren. Acá nos quieren a sacar a patadas en el orto. Yo sé, yo sé. Pero viví en Italia. Italia es un país, ay, qué maravilloso. Nos copiaron todo a nosotros, eh. Las calles están llenas de apellido argentino. Me lo dijo la Laurita. Viví en Colombia. Colombia es precioso, eh. Es muy dura la vida en Colombia y el paisaje la raja, eh. Estuve en Uruguay también, Uruguay es un país. ¿Hay uruguayos acá? ¿No? Un país de mierda, Uruguay chiquitito. Seis, siete vacas cagona. Aquí existe el mar. Pero Uruguay ya está bueno, ahora bueno. Estuve en Bolivia, Bolivia, qué lindo, qué Bolivia.",4_chileno_chile_argentino_chilenos,1
2227,4,4,0.2823878220023156,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"¡Epa, epa, epa, epa! Más respeto con los hermanos bolivianos, ¿eh? Tengo un primo en Bolivia que se llama Omar. No, Bolivia es muy lindo, che, de verdad, Bolivia es precioso, muy lindo. Ahora te encontrás una mina con todos los dientes, te ganás el Quino Revancha, ¿eh? '¡Ay, lo que dijo el argentino culiao! ¡Ay!'. Perdón, perdón. Es humor negro. '¡Ay, dijo negro, el hijo de puta!'. Como que el chileno tiene miedo que Dios lo castigue, ¿se dan cuenta? Son malos igual, pero viste que como que tienen esa cosa que dicen: 'Te callá ahí, huevón'. ¡Ah! Piensan cosas malas, por ahí te dicen: 'Che, mirá la vieja esa, los bigotes que tiene. Che, que es mi mamá. ¡Y qué bien que le quedan!'. ¡Ah! Y con eso exorciza la culpa el chileno, ¿eh? ¡Ah! A mí me caen bien los bolitas, los bolivianos. Me caen bien, de verdad. La otra vez me encontré con unos bolivianos y le regalé un Shockman para que tengan algo de costa. ¡Ah!",4_chileno_chile_argentino_chilenos,1
2228,4,4,0.6248849680061362,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"¡Ah! Es una joda, es una joda. Eh, nosotros aprendimos el humor negro porque nos fue tan mala los argentinos que tenemos que hablar de humor negro, si no nos matamos, ¿viste? El chileno cambió, ¿eh? Se puso más capitalista. No sé qué pasó. Y antes hablaban con la voz finita, a mí me decían, ""Sí, estoy en la Quinta Vergara. Y me decían, ""¿Tú eres de Buenos Aires?"" Sí, soy de Buenos Aires. Qué buena ondi, qué cachilupi. Y ahora están agrandados, los weones caminan con el culito para atrás. Y me dicen, ""Y weón, ¿qué tal, weón?"" Los weones zorra, weón, ah. Me dicen, ""Y tú eres de Buenos Aires, weón."" Sí, soy de Buenos Aires. Qué barata esa weón. Sí. Barata.",4_chileno_chile_argentino_chilenos,1
2230,4,4,0.1913908189790228,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Lo veo con esa manita tan cortita. ¿Cómo puede sacar la pobreza la la la la la pobreza de Chile un tipo que no puede sacar la tula para mear, ¿me entendés? Ah, te voy a traer una joda. Somos una mierda de país. Lo sé, mi hermano venía hace 15 años acá, mi hermano me llamaba y me decía, ""Trípode."" Mi hermano iba reñaca así así se llenaba de rubia, morocha, pelirroja, travesti, cualquier huevada. Yo llegué a Reñaca hice así, me pusieron la llave de un auto y me dijeron, ""Estacioname el auto, argentino culiao."" Vine en el momento equivocado. Nosotros ganamos dos campeonatos del mundo. Quizá para ustedes una boludez, ya sé. Porque no saben lo que se siente. ¿Ah? Pero ahora les va a ir bien. Ahora les va a ir bien. Hay una selección, tenemos una selección de puta madre. Tenemos un grupo fácil, España, Holanda. Y si ganamos nos toca con Brasil. Es fácil esa wea. Tuvimos cinco presidentes en 1 semana. Tenemos la avenida más larga",4_chileno_chile_argentino_chilenos,1
2237,4,4,0.5704441961465948,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Te cruzás con ese huevón. La tercera vez que te lo cruzás, tomáte cariño al tipo, ¿me entendés? Como que lo saludás, ""Hola."" Y el chileno no saluda, te baja la cabeza y no saluda. Yo digo, ""No me saludas porque soy argentino, este loco."" Y estás ahí, me acostumbré, porque yo era a llegar a un lugar, ""Hola, buen día, hola, ¿qué tal? Hola, salió la marraqueta."" Y siempre, ""Argentino de mierda, debe ser de Buenos Aires, porque la gente de Mendoza es diferente."" Y me acostumbré. No saludo más. Me acostumbré, me puse chileno. Estoy en el ascensor, ¿viste? Típico del ascensor. Entra alguien. Y decís, ""¿Qué hago? ¿Lo saludo o no lo saludo a este weón? ¿Lo saludo o no lo saludo? ¿Lo saludo o no lo saludo?"" El tipo se baja y decís, ""Qué roto este weón, no se fue capaz de saludarme."" Y vos estás en la fila",4_chileno_chile_argentino_chilenos,1
2240,9,9,0.1928179311785497,9,Jorge Alís,2014,2010,9,9_auto_dijo dijo_micro_carabineros,"nada. Le agradezco, buen señor. ¡Ah! ""Soy la única que trabaja."", me dijo en este banco. Estoy todo el rato trabajando. Mire, las cajeras titulares no hacen nada. Se liman la uña, se pintan los labios, no hacen nada y yo trabajo como una loca. ¿Sabe dónde vivo yo? Muy lejos. 3 horas para llegar a la pega y 3 horas para volver a mi casa y 3 horas para peinarme esta huevada que me hago en la cabeza. Sí. 9 horas al pedo en mi vida todos los días. No vivo en el culo del mundo, ahí me tomo un taxi para mi casa. Por mi casa no pasa un troncal, me dice, ""Pasa un caballo que me baja hasta la estación Puente Alto."" Se le levantaba el pelo, a la mía se le bajaba. Me subo en la estación Puente Alto y bajo en Tobalaba, 45 minutos después, casi embarazada. Me vienen punteando en todo todas las estaciones. Ya, te digo. Todas las estaciones, todas las estaciones, me dice. De departamental, Quilín, Simón Bolívar, príncipe de Gales, toda la lava. En la única que no me puntean es en Santa Ana. Debe ser por respeto, me dice la mina. Porque en toda la lava de la línea cinco, me cargan, le digo, ""Gracias, permiso, de la línea cinco a la línea uno, me llevan en pico y me dejan",9_auto_dijo dijo_micro_carabineros,1
2241,9,9,0.2581883796533465,9,Jorge Alís,2014,2010,9,9_auto_dijo dijo_micro_carabineros,"Me dejan en la línea amarilla. Y yo le digo, ""Gracias, ya llegué."" Gracias, gracias, gracias. Me salgo del anticucho sola. Y me dejan donde acá para la puerta y dice, ""Acá para la puerta del metro."" Pero el metro nunca para donde dice acá, para la puerta del metro. Para ahí 50 cm más allá, me tengo que meter, me hacen una mamografía con la puerta. Me aprietan acá. Tengo que dolerle el ala a todo el mundo que subo y por eso este peinado que tengo es un peinado de seguridad, me dice la mina. Ya. Un peinado H. Sí. Asociación Chilena de Seguridad. Porque en vez de venir a agarrar del caño del metro, calzó el pelo del caño. Y ahí vengo, agarrándole los huevos a los que me quieren puentear, ¿se da cuenta? Porque menos mal que me avisan dice, ""Hora punta, hora punta, agarrate el orto que te lo partes."" Y a uno y a uno le cobran más caro. Como si a uno le gustara que lo puentearan, ¿me entendés? Se inicia el 100",9_auto_dijo dijo_micro_carabineros,1
2244,23,23,1.0,23,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"hora. Y yo tuve que hacer todo en la casa. Yo hice todo y vos nunca haces nada. Yo hago todo y vos nunca haces nada. Nunca, nunca, nunca. Yo siempre estoy dividida. Tengo el corazón destrozado. Soy mitad mujer, mitad mamá. Estoy agotada, me dice. Agotada. Siempre hago todo. Yo le digo, ""Para a ver qué tanto todo, qué tanto todo."" Y la mina hizo Todo. El piso impecable, boludo, tengo que me tengo me me resbalo en el piso. Los azulejos tengo que ponerme anteojos de sol para ver los azulejos La tapa del inodoro impecable, me puedo peinar, afeitar en la tapa de inodoro. Esta mina me está cagando con Mr. Músculo, ¿me entiendes? Me parece como se para un macho. Digo, ""¿Sabes qué? No voy a traer nunca más la plata que la casa. Nunca más voy a traer toda la plata y te la voy a dar a vos. Se acabó. Vos estás siempre enojada, que yo nunca hago nada, nunca valoras lo que yo hago. Voy a salir con mis amigos chilenos, que esos buenos van todos los días el café con pierna, minuto feliz. Eso la tienen clara. Nunca más traigo la plata a esta casa. No se lo dije, ¿eh? Lo pensé. Pero",23_amante_marido_mujer_matrimonio,1
2245,15,15,1.0,15,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"Pero lo pensé con una rabia. En cualquier momento se lo digo, ¿eh? ¿Pero qué le voy a decir, boludo? ¿Qué le voy a decir a una mujer? Y encima, una mujer en Chile. Si en Chile mandan las minas. ¿O no, chiquillas? Les encanta, ¿eh? Pues la mujer es más blanca, más transparente tenemos Volvemos a tener otra mujer como presidenta. Tenemos a la señora alcaldesa acá, una mujer también que tiene poder, que también la lleva. Las mujeres tienen el poder. ¿Sí o no? Sí. Y el hombre chileno No, está clarísimo. El hombre chileno como Muay. Cara de piedra el huevón. De acá para abajo no se sabe qué mierda tiene ni qué piensa. De vez en cuando mueve la cabeza, ¿viste? Como perrito de taxi. Mira culo en la calle, hace de todo, pero ¿viste? Como huevón. Viste que la mina le dice, ""Mi amor, ¿usted está mirando para el lado?"" No, ¿cómo se le ocurre, mi amor? El tipo con el culo acá todavía dando vuelta. Esa vergüenza. Pero el nada, no dice nada.",15_hombres_mujeres_mujer_hombre,1
2247,23,23,1.0,23,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"La zorra buena y el pico es malo, Manuel. Ay, cómo cambió todo. Cambiaron la mujer un montón, ¿eh? No sé, porque yo nací en una sociedad machista, ¿viste? Donde, claro, mandaban los hombres. Yo no digo que eso esté bien. Está bárbaro. Pero fui criado así. Entonces, mi papá entraba a la casa, ¿viste? Pateaba la puerta como si fuera con fú, decía, ""Gua."" Entraba y decía, ""¿Qué me hiciste de comer, yegua?"" A mi mamá. A mi mamá le decía así, ""Mi mamá lo esperaba en posición de jarrito de pomaire."" Me acuerdo como si fuera hoy, ¿eh? Así, no te hice nada, pero si querés te fríe un huevo y no querés que te hierva una teta, le decía este básico, eso hombre somos muy básicos. Yo le llego a decir a mi mujer, la mitad de eso que me hiciste de comer, me pone una escoba en el culo, tengo que barrer el patio con el orto toda la tarde.",23_amante_marido_mujer_matrimonio,1
2249,4,4,1.0,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Buenísima eso. Te encantó. Nada, la mina de antes no hablaba. Y ahora es ""A ver, perdón, ¿qué le chupa y qué?"" Yo cuando conocí a la mujer chilena dije, ""Qué increíble."" No podía creer, qué increíble una mujer qué increíblemente cariñosa. Increíblemente dulce. Increíblemente haciendosa, increíblemente tierna. Increíble. No le creo. Nada. Discúlpeme. Acostumbrado a la mujer argentina, que vos eres una argentina, no le puede decir nada. La típica que estás en el baño y no hay papel higiénico. Mi amor, el papel higiénico. Mi amor, el papel higiénico. Limpiate con los dedos, pelotudo. Así. Y no le digas nada, ¿eh? Porque son grandotas, ¿viste? Tetonas, todas tenidas, tacos altos, camina la mina, ¿viste? Parece un travesti, te pega un cachetazo, ¡pa! En cambio la chilena, tan tierna. ¿Viste? Que te dice, ""Mi amorcito, usted puede sacar la basurita."" Si tú te estás lavando los platos, el moai dice, ""Hace 2 días y sí, están en remojo."" Hace 2 días que están en remojo. Te trata de huevón, pero con una ternura. Y no le digas que no. Decirle que no y esa ternura el sale",4_chileno_chile_argentino_chilenos,1
2257,22,22,1.0,22,Jorge Alís,2014,2010,22,22_verdad_agradecer_emocionado_quiero agradecer,culo nos miran a nosotros. Es verdad. Esa fue la presentación de Jorge Alice. Y el público lo premia con este aplauso. ¡Felicidades!,22_verdad_agradecer_emocionado_quiero agradecer,1
2258,6,6,0.1649014845997636,6,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Jorge, escúchalos. La gente se pone de pie. La Quinta Vergara no solamente aplaude a los que han estado varias veces en este escenario, sino que también es generosa y valora el talento de quien se sube a este escenario por primera vez. Antorcha de plata para Jorge Alice.",6_quinta_vergara_público_quinta vergara,1
2259,6,6,0.3291902819939966,6,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",6_quinta_vergara_público_quinta vergara,1
2260,21,21,1.0,21,Jorge Alís,2014,2010,21,21_buenas noches_noches_buenas_pecadora,"Muchísimas, muchísimas gracias. Es increíble sentir esto en este momento. Un beso a cada uno de ustedes. Muchas gracias. El público no solamente te entrega dos antorchas, sino que",21_buenas noches_noches_buenas_pecadora,1
2262,27,27,0.3093517921823379,27,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"verdad. Es como... es como que tengo un enano adentro. Pasa una mina y dice: 'Mirale el culo a esa mina'. 'No quiero, soy casado'. '¡Miráselo igual!'. ¿Y cómo un hombre puede mirar un culo disimuladamente? ¿Viste? Y los hombres dicen: 'Mirá el culo esa mina'. '¿Cuál? ¿Cuál? ¿Cuál? ¿Cuál? ¿Cuál? ¿Cuál?'. Parecemos perro bulldog en la calle, ¿me entendés? El hombre debe ser un caballero. ¿Por qué te pensás que es caballero el hombre? Y dice: 'Adelante, dama, suba, después de usted'. Para mirarle el culo a la mina. Uno tiene que ser un caballero de pies a cabeza. Yo aprendí del hombre chileno. Soy un caballero de pies a cabeza. Este weón es un caballero. Él se para para que la mujer se siente.",27_soltera_bebé_arturo vidal_tinder,1
2266,4,4,0.543921174940719,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Es increíble. ¿De dónde te salió todo eso? Y después me decís que te duele. Bueno, mi mujer, lo primero me dijo, ""Argentino culiao, andate a tu país."" Digo, ""Yo estoy, quiero ser chileno."" y me compré un CD, ¿Cómo hablar chileno para un argentino en 24 horas? Me lo pongo y dice, ""Se dice Toballa."" Toballa. No, Toballa, argentino de mierda, Toballa, huevón. El hombre va a la toalla, lleva la toalla a la playa. El hombre lleva la toalla a la playa. A la playa, argentino culiado, pues, huevón. Y ahora soy chileno, pues, huevón. Y la wea la zorra Soy tan chileno, huevón, que estoy en Dicom. Y ahora que soy chileno, vivo en el cajón del Mai, po, ¡ah! Y ahora que soy chileno, subo para arriba, bajo para abajo, salgo para fuera y dentro para dentro.",4_chileno_chile_argentino_chilenos,1
2268,6,6,1.0,6,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"El público, el monstruo de la quinta Vergara quiere entregarte algo más. Quieren que te lleves un recuerdo maravilloso de este escenario. Ya esta noche, porque los sueños sí se cumplen en este escenario Hay gaviota de plata para Jorge Alí.",6_quinta_vergara_público_quinta vergara,1
2270,14,14,0.4296447150063134,14,Jorge Alís,2014,2010,14,14_ho_ho ho_aplauso_muchas,"a Facundo, a mis amigos. Gracias a todos. Los quiero muchísimo. Que se escuche fuerte. Jorge Alis valió la pena aceptar el desafío. Lo hiciste increíble. Gaviota de oro. Con el sueño alcanzado, con la misión cumplida esta noche sobre este escenario se despide de la Quinta Vergara Jorge Alíz. Sí, señor, se despide con todo el cariño porque ya viene un hombre de Rosario",14_ho_ho ho_aplauso_muchas,1
2273,3,3,1.0,3,Rudy Rey,2014,2010,3,3_humor_quinta_quinta vergara_vergara,"Ya estamos de regreso aquí en la Quinta Vergara y continuamos con esta noche llena de emociones. Una noche que viajó por el romanticismo y que también se prepara para la alegría que nos entrega el humor. Porque quién viene a continuación es un artista que comenzó haciendo reír aquí en los bares de su querido Valparaíso, muy cerca de aquí. Él vive también en Quilpue. Jamás pensó él que quizás el momento más importante de su carrera estaba tan cerca. Él es de esos que tiene el coraje, que tiene la fuerza y que tiene la valentía de presentarse a este público que es capaz de reconocer el valor de todo aquel que intenta hacer reír a este público maravilloso. Porque comenzó hace 12 años, primero como músico, después como cantante, luego su creatividad lo llevó al humor. Fue así como llegó a este escenario, cargado de sueños, quiere presentarse porque es de aquí, es de ustedes, es de esta región. Se presenta en la Quinta Vergara, Rudy Rey.",3_humor_quinta_quinta vergara_vergara,1
2277,1,1,1.0,1,Rudy Rey,2014,2010,1,1_canción_almas_cantar_vivo vivo,"Oiga, don Rudy, no se le entiende nada, compadre. Oye, pero si dijiste 69 y con la boca llena no se puede cantar, pues, huevón. Entonces avanzamos a la ubicación 73. Llega el Rey de Reyes. Con ustedes Salo Reyes. Tú, prisionera de colina dos, y abuelitas de la fundación. Y a todos aquellos que quieran ser madres y yo soy un pie de guerra Se le quedó pegado al disco, amigo, de la posición 73. Nos vamos a los reyes de la bachata. Dejo con ustedes a Prince. Roy Royce, Royce, esto te contaron que no tienes muy linda Royce, Royce, y mira el feo, qué horrible eres sin magia. Amigo Iña, y si eres señor Royce, Royce, sola mi. Yo tampoco",1_canción_almas_cantar_vivo vivo,1
2279,24,24,0.2099518181837657,24,Rudy Rey,2014,2010,24,24_amor_dije_pa_pa pa,"Hay una mujer que tan solo con tu carne se me estira la piel, como a mí también. ¿Por qué no te acercas un poquito y vienes a jugar con Lois? Yo solo quiero darte un beso conmigo para que tú me pases esto y solo quiero darte un beso, pero él lo que no tiene hueso. ¡Oh! ¡Oh! ¡Oh! ¡Y nos vamos a Colombia!",24_amor_dije_pa_pa pa,1
2291,13,13,0.1654950586033943,13,Rudy Rey,2014,2010,13,13_ay ay_salta salta_salta_ay,"Todas las manitos arriba, mi gente, linda y linda del mar. Todas las manitos arriba. Así es. Vengo con todo el amor del mundo. Ahora con ustedes, limpiamos y purificamos Chile de una vez por toda. Conmigo y yo y yo yo yo yo yo y yo yo yo yo yo Immensa naturaleza tierra de abundantes plantas de Chile arcoíris de esperanza ¿Qué fuma? Cuando viene la policía, yo le digo a mi gente, ""Uy, ya."" Atrapen al volado. Repito, atrapen al volado.",13_ay ay_salta salta_salta_ay,1
2300,3,3,1.0,3,Gigi Martin,2014,2010,3,3_humor_quinta_quinta vergara_vergara,"Y ya estamos de regreso aquí en Viña 2014 y seguimos con toda la energía de este maravilloso festival. Nos preparamos para reencontrarnos con el humor en este escenario, con un artista que lleva cuatro décadas dedicado a hacernos reír a todos los chilenos. Es un comediante que se hace fuerte también en el stand-up comedy, en el café concert, donde hace una radiografía de todos nosotros, los chilenos, y también se ríe de su historia y se ríe de sí mismo. Con cariño vamos a recibir al señor Gigi Martin.",3_humor_quinta_quinta vergara_vergara,1
2302,15,15,0.1511519129090132,15,Gigi Martin,2014,2010,15,15_hombres_mujeres_mujer_hombre,"y vienen hasta el día de hoy y se paran frente a mí esos gallos medios cocidos, pelucones, se paran frente a mí y dice: «¿Qué tal?». Y la larga en la huevada. Y había que volver a partir. «¿De qué le hablaba yo?», dije, cuando vaya al Festival de Viña o vaya a un evento de empresa. «¿De qué le hablo a una dama, a una mujer, a un gerente de una empresa? ¿De qué le hablo a un alcalde, a una alcaldesa, huevón? ¿A una mujer que esté con su familia sentada allá de la cintura para abajo?». «No», pues, dije yo. Porque para mí es fácil llegar aquí y decir: «¿Cuál es la diferencia de la mujer casada la soltera? En que la soltera grita: ""¡Ay!"", la casa grita: ""¡Ahí!""». Bueno. Ya, ¿y por qué se ríen? Porque ahí la cochinada, ¿viste que somos cochinos? O podríais llegar aquí esos chistes de la hermana, huevón; dile que tu hermana le... eh... eh... le dicen la zapato y vitrina, huevón. ¿Y por qué? No se lo han puesto nunca, huevón. No, pues, huevón. No puedo eso, no me gusta ese humor. Entonces, había que volver a partir. Y en todas las empresas de este país se hace una fiesta al año. Por pequeña, mediana, chica que sea la empresa, se hace una fiesta en el año",15_hombres_mujeres_mujer_hombre,1
2302,23,23,0.1504262089961327,23,Gigi Martin,2014,2010,15,15_hombres_mujeres_mujer_hombre,"y vienen hasta el día de hoy y se paran frente a mí esos gallos medios cocidos, pelucones, se paran frente a mí y dice: «¿Qué tal?». Y la larga en la huevada. Y había que volver a partir. «¿De qué le hablaba yo?», dije, cuando vaya al Festival de Viña o vaya a un evento de empresa. «¿De qué le hablo a una dama, a una mujer, a un gerente de una empresa? ¿De qué le hablo a un alcalde, a una alcaldesa, huevón? ¿A una mujer que esté con su familia sentada allá de la cintura para abajo?». «No», pues, dije yo. Porque para mí es fácil llegar aquí y decir: «¿Cuál es la diferencia de la mujer casada la soltera? En que la soltera grita: ""¡Ay!"", la casa grita: ""¡Ahí!""». Bueno. Ya, ¿y por qué se ríen? Porque ahí la cochinada, ¿viste que somos cochinos? O podríais llegar aquí esos chistes de la hermana, huevón; dile que tu hermana le... eh... eh... le dicen la zapato y vitrina, huevón. ¿Y por qué? No se lo han puesto nunca, huevón. No, pues, huevón. No puedo eso, no me gusta ese humor. Entonces, había que volver a partir. Y en todas las empresas de este país se hace una fiesta al año. Por pequeña, mediana, chica que sea la empresa, se hace una fiesta en el año",23_amante_marido_mujer_matrimonio,2
2303,27,27,0.3223550384031515,27,Gigi Martin,2014,2010,25,25_bailar_fiesta_bailemos_baile,"año, hueón. ¿Quién es la más contenta? Tu mujer, pues, hueón. Porque esta viejita tiene una salida segura en el año. Entonces, están felices, hueón. Y el primero que se arregla en la casa del hombre, hueón, está el cachá y la corbata y tu mujer siempre te reclama de la cama sentada: «Yo no sé con qué voy a ir a la fiesta, mi amor; yo no te conozco a nadie en la empresa, va a ser ridículo para allá». Entonces tú, como hombre que siempre te fijas en la vecina y decís: «Pero, mijita, ¿por qué no te... no, no, no le pedí a la vecina el zorro al lado? ¿Quién va a cachar que el zorro no es tuyo?». ¿Qué hace tu mujer? Agarra papa y se consigue el zorro. ¿Quién es el más feliz? Tu marido, el esposo, el obrero, el trabajador, el empleado, porque vaya a llegar con tu mujer a zorrar la fiesta, huevón, aquí. Y aquí viene el problema nuestro, los chilenos, cuando tú te vayas llegando al lugar de la fiesta, tú te ponés la manito aquí, ¿viste? Que siempre la hacen en un casino elegante, el Joh, igual Casino Viña. Te ponés la manito aquí y la vieja con el zorro puesto, el cocote corto, huevón, al lado y te ahí ahí. Y como la entrada es muy elegante, tú venís entrando rebien. Vais caminando y 5 m antes de la entrada, huevón, nunca entramos de golpe por una falta de personalidad el chileno. Tú venís ahí caminando rebien, huevón, y 5 m antes te empezás a quedar atrás, la vieja se empieza a quedar y te empezás como a chupar. A mirar a ver: «¿Quién llegó, huevón?». Esa falta de personalidad y cachái, huevón, que aparece de repente un gallo que no conocí, de corbata, este sí, el huevón, como que no venís para la fiesta, así. Y agarrá ya y tu señora te dice: «Ya, pues, mi amor, entremos que estoy matado de frío, me voy a morir de frío aquí». «Sí, mi hijita. Me lo echamos al tiro». Empezáis a mirar y cachái que en el cóctel que hace la empresa antes de la fiesta de la cena empiezan a repartir qué sé yo, los petiscos están ahí, todos tus compañeros trabajados, huevón, que llegaron. Se acallea se fue y te va a ir para allá y le dice: «Hola, Roberto, ¿cómo estáis? Hola, dicho, mi mujer, mi señora; don Juan, mi señora, ¿cómo está? Lucito, mi mujer». Y le recalcáis que tu mujer unas siete o ocho veces para que sepan que es la de verdad, no te vayan a cagar con las tallas, los huevones que te conocen las papas. Entonces, viene después el cóctel, te fijas que está ahí con tu señora, se pone la manita aquí, la vieja con el copete corto, el zorro puesto. Empieza a transpirar y todo lo ahí, empieza a saludar, un protocolo; la alcaldesa por un lado, el gerente por otro y todos conversando rebien entre y pasan esos garzones con unos petit bouchés y tu señora",27_soltera_bebé_arturo vidal_tinder,1
